"overpush","url","author","title","author_post_time","reviewer","review_content","review_time","review_status"
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","Chioushiyan",":laboyz的表弟已經是醫生了"," 140.116.112.32 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","FAITHY",":selina師大不知什麼系 何雨雯政大阿拉伯語系嗎"," 140.116.105.41 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","milua",":寇乃馨是科班出身的]","140.134.242.121 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","fnac",":塞你那師大某某系、就冷輔大英語、飛輔大英語","  218.161.5.151 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","maxinehou",":吳奇隆有在輔大唸過啦、他還是龍舟隊之類的、","220.135.140.238 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","maxinehou",":上過報紙、我表阿姨念輔大的時候、也跟他要過","220.135.140.238 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","FAITHY",":寇乃馨不是台大外文嗎"," 140.116.105.41 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","paleomort",":鄭怡，台大歷史","  59.104.28.225 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","maxinehou",":簽名..","220.135.140.238 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","Chioushiyan",":公訓系selina  寇乃馨是台大外文的"," 140.116.112.32 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","cutest",":selina 師大公訓","  203.75.48.194 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","ilcd",":吳奇隆是輔大體育 林佑威是輔大織品研究所 就讀中ꄠ","  61.230.104.79 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","s488760856",":合語文沒畢業..."," 219.80.177.147 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","airticket",":吳奇隆是後來再進修的嗎？以前剛出道的時候","   218.184.0.51 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","Tectonics",":有一個民歌手是中大物理，名字突然想不起來"," 140.112.56.246 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","airticket",":他是念五專沒錯耶...","   218.184.0.51 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","koja",":怎麼覺得這問題過一段時間就會被討論...?"," 218.175.207.84 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":吳佩慈　華岡藝校!!!!!"," 59.115.179.156 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","a123123123",":大小屎是高職畢業生　連大學都不是.","  61.228.25.118 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":阿西哥　建國中學"," 59.115.179.156 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","a123123123",":吳奇隆差班大學","  61.228.25.118 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","airticket",":Selixx是師大公訓的啦　一般出來是教公民...","   218.184.0.51 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","airticket",":或是三民主義...我高中主義老師就是師大公訓的","   218.184.0.51 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","airticket",":拜託不要再講屎幫的了，她們都是高職畢業..","   218.184.0.51 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","fnac",":吳佩慈的弟弟，台大某系XD","  218.161.5.151 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":力宏阿姨他胞弟　MIT 麻省理工學院"," 59.115.179.156 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":林志鑫　台大農化"," 59.115.179.156 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","cfaith",":這不是以前就討論過了..看精華區就好啦～","220.130.137.232 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","liveagain",":徐世珍是台大社會系"," 61.231.133.187 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","airticket",":梁GG是香港理工大學設計系的啦...","   218.184.0.51 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","airticket",":孫要威是香港大學","   218.184.0.51 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":湯米李瓊斯　忘記他耶魯還是哈佛的了"," 59.115.179.156 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":傑夫　　耶魯大學"," 59.115.179.156 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","Okur",":Selina北一考到師大公訓  明明就是個廢","218.184.169.136 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","Okur",":我沒有瞧不起師大公訓的意思,只是看不起Selina","218.184.169.136 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":好萊鎢巨星　好像不少個長春藤的　"," 59.115.179.156 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","pocky11",":邰正宵 高醫醫技肄業"," 220.138.51.113 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","Chioushiyan",":台鄭蕭有畢業吧 他友執業耶@#@#"," 140.116.112.32 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","kodance2003",":自己查精華區啦  這已經討論到爛了"," 140.116.122.87 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":阿雅　　華岡藝校"," 59.115.179.156 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","cellostar",":這篇會爆XD 王傳一大學唸交大土木 = =","  140.113.66.66 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","shoga",":黃舒俊 台大大氣"," 218.34.224.105 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","krchi",":曲艾玲"," 61.231.211.239 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","pocky11",":邰正宵沒有畢業吧  我們系主任(高醫醫技)說的"," 220.138.51.113 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":FIR啊沁　台中一中　輔大　北大？？"," 59.115.179.156 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":史提夫范　MI GIT畢"," 59.115.179.156 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","Fuadiya",":周滷蛋 淡江中學 XD","218.162.173.103 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":小白老師　台大人類系"," 59.115.179.156 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","three3",":寇乃馨北一女--台大外文,豬頭皮成功--交大某系...","218.168.251.123 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","gasy",":華岡藝校應該稱不上是「高學歷」吧～"," 220.134.187.56 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","maxinehou",":Natilie Portman  哈佛","220.135.140.238 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","newen",":selina師大家政啦....以上都錯了","   59.104.23.24 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","Chioushiyan",":公訓就公訓  你活在幾百年前"," 140.116.112.32 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","Chioushiyan",":豬頭皮是台大的- -!"," 140.116.112.32 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","airticket",":是公訓的　你自己去查榜吧　....","   218.184.0.51 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","airticket",":1. 任家萱    2045401    國立臺灣師範大學 公","   218.184.0.51 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","airticket",":民訓育學系","   218.184.0.51 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","beatt",":瑪莉蓮曼森 哈佛","  203.122.77.70 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","beatt",":看過曼森沒化妝的照片，是金髮帥哥唷~","  203.122.77.70 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","sweep",":洋基的Mussina 史丹福經濟系三年畢業","   61.228.74.16 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","engp",":Mussina學歷這麼高(驚)"," 61.229.226.160 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","brownshirt",":豬頭皮是台大歷史系","  140.116.131.6 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","talesr",":齊豫  台大外文","218.162.169.169 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":豬頭皮是台大大氣　齊豫是人類"," 59.115.179.156 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":蕭亞軒　在國外讀書過"," 59.115.179.156 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":謝霆鋒　在國外讀書過"," 59.115.179.156 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","airticket",":齊玉不是臺大人類學系的嗎","   218.184.0.51 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","ilcd",":FIR阿沁輔大被統資系二一後轉去夜哲 之後才去北大 ꄠ","  61.230.104.79 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":眾家ABC  在國外讀書過"," 59.115.179.156 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":喉主玻  南加大"," 59.115.179.156 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":葉良俊 劍橋大學法學碩士"," 59.115.179.156 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","WithProdigy",":豆豆先生~~~牛津大學畢業","    219.84.8.21 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","sweep",":阿弟仔 哇某唸書 歹勢 歹勢","   61.228.74.16 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":包公師爺　台大電機"," 59.115.179.156 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":蔡依林　高材生"," 59.115.179.156 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","Shameonyou",":王力宏是 Williams College, 這不是音樂學院"," 207.180.157.15 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":Ａ啦　　大仁藥專　"," 59.115.179.156 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","Shameonyou",":研究所到 Berkelee College of Music"," 207.180.157.15 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":蟑螂的小妹　北醫公衛系"," 59.115.179.156 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","Shameonyou",":茱蒂福斯特跟 X-File 男主角是耶魯"," 207.180.157.15 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","Shameonyou",":張雨生是政大外交, 怎麼一堆人給錯誤資訊"," 207.180.157.15 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","Chioushiyan",":我更正是政大外交了  請看完整好嘛"," 140.116.112.32 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":陳綺貞　政大時賣直銷"," 59.115.179.156 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","igotit",":台至元~~紐約不知道哪一間的戲劇碩士"," 210.85.103.110 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","Chioushiyan",":紐約科技大學好像"," 140.116.112.32 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","Chioushiyan",":陳綺貞~~正大哲學"," 140.116.112.32 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":任賢齊　彰化高中"," 59.115.179.156 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","predestine",":范范是哈佛經濟的...","   59.120.85.23 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","sweep",":張振聲 台大肄業","   61.228.74.16 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":飯飯是哈黑人屌大學哈很爽系的"," 59.115.179.156 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":黃心懋　台大土木"," 59.115.179.156 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","sweep",":泛泛讀的是類似哈佛的補校 跟哈佛大學差十萬八千里","   61.228.74.16 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","sweep",":他本人後來也有出來解釋","   61.228.74.16 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":孫淑媚　她說過他想唸台大法律"," 59.115.179.156 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":蔡海恩　台大森林系"," 59.115.179.156 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":會豐銀行奶奶　她也出國留學"," 59.115.179.156 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","Shameonyou",":心心知我心的彎彎台大法律, 力宏他哥耶魯醫科"," 207.180.157.15 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","finlandele",":豬頭皮是台大經濟的","  59.104.17.197 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":李英愛 大腸今中 她是唸醫科的"," 59.115.179.156 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":真實生活中 漢陽大學德文系畢業"," 59.115.179.156 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","fidyu",":孫叔媚是樹科的拉...XD","  61.64.239.191 06/23
","推 "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":中央大學話劇電影系研究生"," 59.115.179.156 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","lakewood",":熊天平 樹德工專 插文化大學韓文系"," 59.115.179.156 06/23
","→ "
"True","https://www.ptt.cc/bbs/Gossiping/M.1119534821.A.8B6.html","benjamin0126 (LaNew衝五連勝吧)","有那些藝人有高學歷","Thu Jun 23 21:56:57 2005","invigorator",":Mussina是經濟企管雙學位好像","   59.121.157.5 06/23
","推 "
